Sample_2	Site_2	Mass_2	C2	H2	O2	N2	S2	P2	MolForm_2	El_comp_2	Class_2
QZ_K4	QZ	390.203455	20	29	5	3	0	0	C20H29O5N3	CHON	Lignin
QZ_K4	QZ	378.1922296	20	29	6	1	0	0	C20H29O6N	CHON	Lignin
QZ_K4	QZ	362.1972578	20	29	5	1	0	0	C20H29O5N	CHON	Lignin
QZ_K4	QZ	346.202338	20	29	4	1	0	0	C20H29O4N	CHON	Lignin
QZ_K4	QZ	622.2866403	31	45	12	1	0	0	C31H45O12N	CHON	Lignin
QZ_K4	QZ	606.2919471	31	45	11	1	0	0	C31H45O11N	CHON	Lignin
QZ_K4	QZ	590.2969686	31	45	10	1	0	0	C31H45O10N	CHON	Lignin
QZ_K4	QZ	574.3020919	31	45	9	1	0	0	C31H45O9N	CHON	Lignin
QZ_K4	QZ	558.3072481	31	45	8	1	0	0	C31H45O8N	CHON	Lignin
QZ_K4	QZ	967.4621453	53	77	10	0	2	1	C53H77O10S2P	CHOSP	Lignin
QZ_K4	QZ	719.4529568	44	64	8	0	0	0	C44H64O8	CHO	Lignin
QZ_K4	QZ	699.2870269	33	48	16	0	0	0	C33H48O16	CHO	Lignin
QZ_K4	QZ	667.2973387	33	48	14	0	0	0	C33H48O14	CHO	Lignin
QZ_K4	QZ	635.3071769	33	48	12	0	0	0	C33H48O12	CHO	Lignin
QZ_K4	QZ	619.3125552	33	48	11	0	0	0	C33H48O11	CHO	Lignin
QZ_K4	QZ	603.3174923	33	48	10	0	0	0	C33H48O10	CHO	Lignin
QZ_K4	QZ	587.322732	33	48	9	0	0	0	C33H48O9	CHO	Lignin
QZ_K4	QZ	571.3273795	33	48	8	0	0	0	C33H48O8	CHO	Lignin
QZ_K4	QZ	555.332606	33	48	7	0	0	0	C33H48O7	CHO	Lignin
QZ_K4	QZ	487.1818783	22	32	12	0	0	0	C22H32O12	CHO	Lignin
QZ_K4	QZ	487.1641764	22	32	10	0	1	0	C22H32O10S	CHOS	Lignin
QZ_K4	QZ	483.1984356	22	32	10	2	0	0	C22H32O10N2	CHON	Lignin
QZ_K4	QZ	471.1871517	22	32	11	0	0	0	C22H32O11	CHO	Lignin
QZ_K4	QZ	471.1694358	22	32	9	0	1	0	C22H32O9S	CHOS	Lignin
QZ_K4	QZ	467.2035361	22	32	9	2	0	0	C22H32O9N2	CHON	Lignin
QZ_K4	QZ	455.1922845	22	32	10	0	0	0	C22H32O10	CHO	Lignin
QZ_K4	QZ	455.1744666	22	32	8	0	1	0	C22H32O8S	CHOS	Lignin
QZ_K4	QZ	451.2085101	22	32	8	2	0	0	C22H32O8N2	CHON	Lignin
QZ_K4	QZ	439.197401	22	32	9	0	0	0	C22H32O9	CHO	Lignin
QZ_K4	QZ	439.1796121	22	32	7	0	1	0	C22H32O7S	CHOS	Lignin
QZ_K4	QZ	435.2136967	22	32	7	2	0	0	C22H32O7N2	CHON	Lignin
QZ_K4	QZ	423.2024261	22	32	8	0	0	0	C22H32O8	CHO	Lignin
QZ_K4	QZ	419.218789	22	32	6	2	0	0	C22H32O6N2	CHON	Lignin
QZ_K4	QZ	407.2073929	22	32	7	0	0	0	C22H32O7	CHO	Lignin
QZ_K4	QZ	391.2126086	22	32	6	0	0	0	C22H32O6	CHO	Lignin
QZ_K4	QZ	375.2176042	22	32	5	0	0	0	C22H32O5	CHO	Lignin
QZ_K4	QZ	359.2227408	22	32	4	0	0	0	C22H32O4	CHO	Lignin
QZ_K4	QZ	343.2278355	22	32	3	0	0	0	C22H32O3	CHO	Lignin
QZ_K4	QZ	319.060576	11	16	7	2	1	0	C11H16O7N2S	CHONS	Lignin
QZ_K4	QZ	307.0492472	11	16	8	0	1	0	C11H16O8S	CHOS	Tannin
QZ_K4	QZ	307.0315132	11	16	6	0	2	0	C11H16O6S2	CHOS	Lignin
QZ_K4	QZ	303.0655659	11	16	6	2	1	0	C11H16O6N2S	CHONS	Lignin
QZ_K4	QZ	291.0720771	11	16	9	0	0	0	C11H16O9	CHO	Tannin
QZ_K4	QZ	291.0544271	11	16	7	0	1	0	C11H16O7S	CHOS	Lignin
QZ_K4	QZ	291.0366272	11	16	5	0	2	0	C11H16O5S2	CHOS	Lignin
QZ_K4	QZ	287.0884431	11	16	7	2	0	0	C11H16O7N2	CHON	Lignin
QZ_K4	QZ	287.0706552	11	16	5	2	1	0	C11H16O5N2S	CHONS	Lignin
QZ_K4	QZ	275.0771795	11	16	8	0	0	0	C11H16O8	CHO	Tannin
QZ_K4	QZ	275.0594215	11	16	6	0	1	0	C11H16O6S	CHOS	Lignin
QZ_K4	QZ	275.0416496	11	16	4	0	2	0	C11H16O4S2	CHOS	Lignin
QZ_K4	QZ	271.0935229	11	16	6	2	0	0	C11H16O6N2	CHON	Lignin
QZ_K4	QZ	259.0823075	11	16	7	0	0	0	C11H16O7	CHO	Lignin
QZ_K4	QZ	259.0645695	11	16	5	0	1	0	C11H16O5S	CHOS	Lignin
QZ_K4	QZ	255.0985983	11	16	5	2	0	0	C11H16O5N2	CHON	Lignin
QZ_K4	QZ	243.0873992	11	16	6	0	0	0	C11H16O6	CHO	Lignin
QZ_K4	QZ	243.0695672	11	16	4	0	1	0	C11H16O4S	CHOS	Lignin
QZ_K4	QZ	239.1036565	11	16	4	2	0	0	C11H16O4N2	CHON	Lignin
QZ_K4	QZ	227.0924666	11	16	5	0	0	0	C11H16O5	CHO	Lignin
QZ_K4	QZ	227.0746647	11	16	3	0	1	0	C11H16O3S	CHOS	Lignin
QZ_K4	QZ	223.1087554	11	16	3	2	0	0	C11H16O3N2	CHON	Lignin
QZ_K4	QZ	211.097578	11	16	4	0	0	0	C11H16O4	CHO	Lignin
QZ_K4	QZ	195.1026762	11	16	3	0	0	0	C11H16O3	CHO	Lignin
QZ_K4	QZ	628.3133012	35	51	5	1	2	0	C35H51O5NS2	CHONS	Lignin
QZ_K4	QZ	608.3524486	35	51	4	3	1	0	C35H51O4N3S	CHONS	UnsatHC
QZ_K4	QZ	577.1337622	24	35	10	0	2	1	C24H35O10S2P	CHOSP	Lignin
QZ_K4	QZ	496.2186747	24	35	10	1	0	0	C24H35O10N	CHON	Lignin
QZ_K4	QZ	496.2009218	24	35	8	1	1	0	C24H35O8NS	CHONS	Lignin
QZ_K4	QZ	480.2240532	24	35	9	1	0	0	C24H35O9N	CHON	Lignin
QZ_K4	QZ	480.2062043	24	35	7	1	1	0	C24H35O7NS	CHONS	Lignin
QZ_K4	QZ	464.228949	24	35	8	1	0	0	C24H35O8N	CHON	Lignin
QZ_K4	QZ	448.2340114	24	35	7	1	0	0	C24H35O7N	CHON	Lignin
QZ_K4	QZ	432.2392623	24	35	6	1	0	0	C24H35O6N	CHON	Lignin
QZ_K4	QZ	416.244254	24	35	5	1	0	0	C24H35O5N	CHON	Lignin
QZ_K4	QZ	721.3443667	37	54	14	0	0	0	C37H54O14	CHO	Lignin
QZ_K4	QZ	705.3493951	37	54	13	0	0	0	C37H54O13	CHO	Lignin
QZ_K4	QZ	689.3544877	37	54	12	0	0	0	C37H54O12	CHO	Lignin
QZ_K4	QZ	641.3698072	37	54	9	0	0	0	C37H54O9	CHO	Lignin
QZ_K4	QZ	638.3260927	37	54	2	1	2	1	C37H54O2NS2P	CHONSP	UnsatHC
QZ_K4	QZ	625.3745083	37	54	8	0	0	0	C37H54O8	CHO	Lignin
QZ_K4	QZ	590.3592731	37	54	1	1	1	1	C37H54ONSP	CHONSP	UnsatHC
QZ_K4	QZ	633.1968607	26	38	14	2	1	0	C26H38O14N2S	CHONS	Lignin
QZ_K4	QZ	630.4097827	39	57	2	3	1	0	C39H57O2N3S	CHONS	UnsatHC
QZ_K4	QZ	573.2009906	26	38	12	0	1	0	C26H38O12S	CHOS	Lignin
QZ_K4	QZ	557.2240104	26	38	13	0	0	0	C26H38O13	CHO	Lignin
QZ_K4	QZ	525.2342793	26	38	11	0	0	0	C26H38O11	CHO	Lignin
QZ_K4	QZ	525.2166314	26	38	9	0	1	0	C26H38O9S	CHOS	Lignin
QZ_K4	QZ	509.2392154	26	38	10	0	0	0	C26H38O10	CHO	Lignin
QZ_K4	QZ	509.2212785	26	38	8	0	1	0	C26H38O8S	CHOS	Lignin
QZ_K4	QZ	505.255427	26	38	8	2	0	0	C26H38O8N2	CHON	Lignin
QZ_K4	QZ	493.2442978	26	38	9	0	0	0	C26H38O9	CHO	Lignin
QZ_K4	QZ	493.2263649	26	38	7	0	1	0	C26H38O7S	CHOS	Lignin
QZ_K4	QZ	477.2494446	26	38	8	0	0	0	C26H38O8	CHO	Lignin
QZ_K4	QZ	461.2544228	26	38	7	0	0	0	C26H38O7	CHO	Lignin
QZ_K4	QZ	445.2595305	26	38	6	0	0	0	C26H38O6	CHO	Lignin
QZ_K4	QZ	429.2645318	26	38	5	0	0	0	C26H38O5	CHO	Lignin
QZ_K4	QZ	364.0706142	13	19	9	1	1	0	C13H19O9NS	CHONS	Tannin
QZ_K4	QZ	348.0758888	13	19	8	1	1	0	C13H19O8NS	CHONS	Lignin
QZ_K4	QZ	348.0580799	13	19	6	1	2	0	C13H19O6NS2	CHONS	Lignin
QZ_K4	QZ	332.0987425	13	19	9	1	0	0	C13H19O9N	CHON	Tannin
QZ_K4	QZ	332.0810006	13	19	7	1	1	0	C13H19O7NS	CHONS	Lignin
QZ_K4	QZ	332.0631406	13	19	5	1	2	0	C13H19O5NS2	CHONS	Lignin
QZ_K4	QZ	328.1149502	13	19	7	3	0	0	C13H19O7N3	CHON	Lignin
QZ_K4	QZ	328.0972113	13	19	5	3	1	0	C13H19O5N3S	CHONS	Lignin
QZ_K4	QZ	316.1038035	13	19	8	1	0	0	C13H19O8N	CHON	Lignin
QZ_K4	QZ	316.0860476	13	19	6	1	1	0	C13H19O6NS	CHONS	Lignin
QZ_K4	QZ	312.1200786	13	19	6	3	0	0	C13H19O6N3	CHON	Lignin
QZ_K4	QZ	300.1088989	13	19	7	1	0	0	C13H19O7N	CHON	Lignin
QZ_K4	QZ	300.091081	13	19	5	1	1	0	C13H19O5NS	CHONS	Lignin
QZ_K4	QZ	296.1251943	13	19	5	3	0	0	C13H19O5N3	CHON	Lignin
QZ_K4	QZ	284.1139557	13	19	6	1	0	0	C13H19O6N	CHON	Lignin
QZ_K4	QZ	284.0961658	13	19	4	1	1	0	C13H19O4NS	CHONS	Lignin
QZ_K4	QZ	280.1302565	13	19	4	3	0	0	C13H19O4N3	CHON	Lignin
QZ_K4	QZ	268.1189821	13	19	5	1	0	0	C13H19O5N	CHON	Lignin
QZ_K4	QZ	268.1012631	13	19	3	1	1	0	C13H19O3NS	CHONS	Lignin
QZ_K4	QZ	252.1241391	13	19	4	1	0	0	C13H19O4N	CHON	Lignin
QZ_K4	QZ	236.1291538	13	19	3	1	0	0	C13H19O3N	CHON	Lignin
QZ_K4	QZ	220.1342573	13	19	2	1	0	0	C13H19O2N	CHON	Lignin
QZ_K4	QZ	711.4111557	41	60	10	0	0	0	C41H60O10	CHO	Lignin
QZ_K4	QZ	599.429177	41	60	1	0	1	0	C41H60OS	CHOS	UnsatHC
QZ_K4	QZ	582.2554741	28	41	12	1	0	0	C28H41O12N	CHON	Lignin
QZ_K4	QZ	566.2606143	28	41	11	1	0	0	C28H41O11N	CHON	Lignin
QZ_K4	QZ	566.2427914	28	41	9	1	1	0	C28H41O9NS	CHONS	Lignin
QZ_K4	QZ	550.2656255	28	41	10	1	0	0	C28H41O10N	CHON	Lignin
QZ_K4	QZ	534.2708197	28	41	9	1	0	0	C28H41O9N	CHON	Lignin
QZ_K4	QZ	534.2530668	28	41	7	1	1	0	C28H41O7NS	CHONS	Lignin
QZ_K4	QZ	518.276031	28	41	8	1	0	0	C28H41O8N	CHON	Lignin
QZ_K4	QZ	502.2810635	28	41	7	1	0	0	C28H41O7N	CHON	Lignin
QZ_K4	QZ	486.2861473	28	41	6	1	0	0	C28H41O6N	CHON	Lignin
QZ_K4	QZ	611.2351249	30	44	9	0	2	0	C30H44O9S2	CHOS	Lignin
QZ_K4	QZ	595.2759635	30	44	12	0	0	0	C30H44O12	CHO	Lignin
QZ_K4	QZ	579.2811381	30	44	11	0	0	0	C30H44O11	CHO	Lignin
QZ_K4	QZ	579.2634202	30	44	9	0	1	0	C30H44O9S	CHOS	Lignin
QZ_K4	QZ	575.297365	30	44	9	2	0	0	C30H44O9N2	CHON	Lignin
QZ_K4	QZ	563.2861986	30	44	10	0	0	0	C30H44O10	CHO	Lignin
QZ_K4	QZ	563.2683007	30	44	8	0	1	0	C30H44O8S	CHOS	Lignin
QZ_K4	QZ	547.29145	30	44	9	0	0	0	C30H44O9	CHO	Lignin
QZ_K4	QZ	547.2734551	30	44	7	0	1	0	C30H44O7S	CHOS	Lignin
QZ_K4	QZ	544.2478848	30	44	2	1	2	1	C30H44O2NS2P	CHONSP	UnsatHC
QZ_K4	QZ	531.2962034	30	44	8	0	0	0	C30H44O8	CHO	Lignin
QZ_K4	QZ	515.301282	30	44	7	0	0	0	C30H44O7	CHO	Lignin
QZ_K4	QZ	499.3066829	30	44	6	0	0	0	C30H44O6	CHO	Lignin
QZ_K4	QZ	483.311606	30	44	5	0	0	0	C30H44O5	CHO	Lignin
QZ_K4	QZ	467.3166595	30	44	4	0	0	0	C30H44O4	CHO	Lignin
QZ_K4	QZ	377.0910843	15	22	9	0	1	0	C15H22O9S	CHOS	Lignin
QZ_K4	QZ	373.107533	15	22	7	2	1	0	C15H22O7N2S	CHONS	Lignin
QZ_K4	QZ	361.1139422	15	22	10	0	0	0	C15H22O10	CHO	Tannin
QZ_K4	QZ	361.0962252	15	22	8	0	1	0	C15H22O8S	CHOS	Lignin
QZ_K4	QZ	357.1302761	15	22	8	2	0	0	C15H22O8N2	CHON	Lignin
QZ_K4	QZ	357.1125592	15	22	6	2	1	0	C15H22O6N2S	CHONS	Lignin
QZ_K4	QZ	345.1191152	15	22	9	0	0	0	C15H22O9	CHO	Lignin
QZ_K4	QZ	345.1013483	15	22	7	0	1	0	C15H22O7S	CHOS	Lignin
QZ_K4	QZ	341.1354205	15	22	7	2	0	0	C15H22O7N2	CHON	Lignin
QZ_K4	QZ	329.1242155	15	22	8	0	0	0	C15H22O8	CHO	Lignin
QZ_K4	QZ	329.1063635	15	22	6	0	1	0	C15H22O6S	CHOS	Lignin
QZ_K4	QZ	325.1404471	15	22	6	2	0	0	C15H22O6N2	CHON	Lignin
QZ_K4	QZ	313.129292	15	22	7	0	0	0	C15H22O7	CHO	Lignin
QZ_K4	QZ	313.1115781	15	22	5	0	1	0	C15H22O5S	CHOS	Lignin
QZ_K4	QZ	309.1456509	15	22	5	2	0	0	C15H22O5N2	CHON	Lignin
QZ_K4	QZ	297.1343799	15	22	6	0	0	0	C15H22O6	CHO	Lignin
QZ_K4	QZ	297.116604	15	22	4	0	1	0	C15H22O4S	CHOS	Lignin
QZ_K4	QZ	293.1506612	15	22	4	2	0	0	C15H22O4N2	CHON	Lignin
QZ_K4	QZ	281.1393783	15	22	5	0	0	0	C15H22O5	CHO	Lignin
QZ_K4	QZ	281.1216423	15	22	3	0	1	0	C15H22O3S	CHOS	Lignin
QZ_K4	QZ	265.1444992	15	22	4	0	0	0	C15H22O4	CHO	Lignin
QZ_K4	QZ	249.1496388	15	22	3	0	0	0	C15H22O3	CHO	Lignin
QZ_K4	QZ	233.15466	15	22	2	0	0	0	C15H22O2	CHO	Lignin
QZ_K4	QZ	835.4314039	47	69	5	2	2	1	C47H69O5N2S2P	CHONSP	UnsatHC
QZ_K4	QZ	636.3024969	32	47	12	1	0	0	C32H47O12N	CHON	Lignin
QZ_K4	QZ	601.2869963	32	47	5	2	1	1	C32H47O5N2SP	CHONSP	Lignin
QZ_K4	QZ	588.3179178	32	47	9	1	0	0	C32H47O9N	CHON	Lignin
QZ_K4	QZ	556.3279383	32	47	7	1	0	0	C32H47O7N	CHON	Lignin
QZ_K4	QZ	649.3228714	34	50	12	0	0	0	C34H50O12	CHO	Lignin
QZ_K4	QZ	633.3282706	34	50	11	0	0	0	C34H50O11	CHO	Lignin
QZ_K4	QZ	601.3383329	34	50	9	0	0	0	C34H50O9	CHO	Lignin
QZ_K4	QZ	598.2948684	34	50	2	1	2	1	C34H50O2NS2P	CHONSP	UnsatHC
QZ_K4	QZ	585.3435041	34	50	8	0	0	0	C34H50O8	CHO	Lignin
QZ_K4	QZ	418.1175892	17	25	9	1	1	0	C17H25O9NS	CHONS	Lignin
QZ_K4	QZ	402.122611	17	25	8	1	1	0	C17H25O8NS	CHONS	Lignin
QZ_K4	QZ	398.1569258	17	25	8	3	0	0	C17H25O8N3	CHON	Lignin
QZ_K4	QZ	386.1456936	17	25	9	1	0	0	C17H25O9N	CHON	Lignin
QZ_K4	QZ	386.1279697	17	25	7	1	1	0	C17H25O7NS	CHONS	Lignin
QZ_K4	QZ	382.1619647	17	25	7	3	0	0	C17H25O7N3	CHON	Lignin
QZ_K4	QZ	370.1506283	17	25	8	1	0	0	C17H25O8N	CHON	Lignin
QZ_K4	QZ	370.1328383	17	25	6	1	1	0	C17H25O6NS	CHONS	Lignin
QZ_K4	QZ	366.1669086	17	25	6	3	0	0	C17H25O6N3	CHON	Lignin
QZ_K4	QZ	354.155884	17	25	7	1	0	0	C17H25O7N	CHON	Lignin
QZ_K4	QZ	354.13798	17	25	5	1	1	0	C17H25O5NS	CHONS	Lignin
QZ_K4	QZ	338.1608848	17	25	6	1	0	0	C17H25O6N	CHON	Lignin
QZ_K4	QZ	338.1429918	17	25	4	1	1	0	C17H25O4NS	CHONS	Lignin
QZ_K4	QZ	334.1772567	17	25	4	3	0	0	C17H25O4N3	CHON	Lignin
QZ_K4	QZ	322.1659938	17	25	5	1	0	0	C17H25O5N	CHON	Lignin
QZ_K4	QZ	306.1711262	17	25	4	1	0	0	C17H25O4N	CHON	Lignin
QZ_K4	QZ	654.3580037	36	53	6	3	1	0	C36H53O6N3S	CHONS	Lignin
QZ_K4	QZ	719.3649886	38	56	13	0	0	0	C38H56O13	CHO	Lignin
QZ_K4	QZ	703.3699804	38	56	12	0	0	0	C38H56O12	CHO	Lignin
QZ_K4	QZ	687.3752554	38	56	11	0	0	0	C38H56O11	CHO	Lignin
QZ_K4	QZ	687.3391977	38	56	7	0	2	0	C38H56O7S2	CHOS	Lignin
QZ_K4	QZ	671.3798896	38	56	10	0	0	0	C38H56O10	CHO	Lignin
QZ_K4	QZ	652.3416244	38	56	2	1	2	1	C38H56O2NS2P	CHONSP	UnsatHC
QZ_K4	QZ	636.3470976	38	56	1	1	2	1	C38H56ONS2P	CHONSP	UnsatHC
QZ_K4	QZ	447.1505769	19	28	12	0	0	0	C19H28O12	CHO	Lignin
QZ_K4	QZ	431.1558356	19	28	11	0	0	0	C19H28O11	CHO	Lignin
QZ_K4	QZ	431.1380147	19	28	9	0	1	0	C19H28O9S	CHOS	Lignin
QZ_K4	QZ	427.17236	19	28	9	2	0	0	C19H28O9N2	CHON	Lignin
QZ_K4	QZ	427.1543021	19	28	7	2	1	0	C19H28O7N2S	CHONS	Lignin
QZ_K4	QZ	415.1608781	19	28	10	0	0	0	C19H28O10	CHO	Lignin
QZ_K4	QZ	415.1430602	19	28	8	0	1	0	C19H28O8S	CHOS	Lignin
QZ_K4	QZ	411.1773326	19	28	8	2	0	0	C19H28O8N2	CHON	Lignin
QZ_K4	QZ	399.1661103	19	28	9	0	0	0	C19H28O9	CHO	Lignin
QZ_K4	QZ	399.1482224	19	28	7	0	1	0	C19H28O7S	CHOS	Lignin
QZ_K4	QZ	395.1825181	19	28	7	2	0	0	C19H28O7N2	CHON	Lignin
QZ_K4	QZ	383.1710494	19	28	8	0	0	0	C19H28O8	CHO	Lignin
QZ_K4	QZ	383.1532405	19	28	6	0	1	0	C19H28O6S	CHOS	Lignin
QZ_K4	QZ	379.1874854	19	28	6	2	0	0	C19H28O6N2	CHON	Lignin
QZ_K4	QZ	367.1762605	19	28	7	0	0	0	C19H28O7	CHO	Lignin
QZ_K4	QZ	367.1584086	19	28	5	0	1	0	C19H28O5S	CHOS	Lignin
QZ_K4	QZ	363.1924838	19	28	5	2	0	0	C19H28O5N2	CHON	Lignin
QZ_K4	QZ	351.1812437	19	28	6	0	0	0	C19H28O6	CHO	Lignin
QZ_K4	QZ	335.186419	19	28	5	0	0	0	C19H28O5	CHO	Lignin
QZ_K4	QZ	319.1915545	19	28	4	0	0	0	C19H28O4	CHO	Lignin
QZ_K4	QZ	303.1964984	19	28	3	0	0	0	C19H28O3	CHO	Lignin
QZ_K4	QZ	692.4099813	40	59	5	3	1	0	C40H59O5N3S	CHONS	Lignin
QZ_K4	QZ	472.1646094	21	31	9	1	1	0	C21H31O9NS	CHONS	Lignin
QZ_K4	QZ	456.1875894	21	31	10	1	0	0	C21H31O10N	CHON	Lignin
QZ_K4	QZ	456.1698054	21	31	8	1	1	0	C21H31O8NS	CHONS	Lignin
QZ_K4	QZ	440.192582	21	31	9	1	0	0	C21H31O9N	CHON	Lignin
QZ_K4	QZ	440.1747741	21	31	7	1	1	0	C21H31O7NS	CHONS	Lignin
QZ_K4	QZ	436.2088468	21	31	7	3	0	0	C21H31O7N3	CHON	Lignin
QZ_K4	QZ	424.1975623	21	31	8	1	0	0	C21H31O8N	CHON	Lignin
QZ_K4	QZ	420.2140133	21	31	6	3	0	0	C21H31O6N3	CHON	Lignin
QZ_K4	QZ	408.2027753	21	31	7	1	0	0	C21H31O7N	CHON	Lignin
QZ_K4	QZ	392.2079052	21	31	6	1	0	0	C21H31O6N	CHON	Lignin
QZ_K4	QZ	376.213053	21	31	5	1	0	0	C21H31O5N	CHON	Lignin
QZ_K4	QZ	360.2179418	21	31	4	1	0	0	C21H31O4N	CHON	Lignin
QZ_K4	QZ	533.1875995	23	34	14	0	0	0	C23H34O14	CHO	Lignin
QZ_K4	QZ	501.1977318	23	34	12	0	0	0	C23H34O12	CHO	Lignin
QZ_K4	QZ	501.1798229	23	34	10	0	1	0	C23H34O10S	CHOS	Lignin
QZ_K4	QZ	485.2027304	23	34	11	0	0	0	C23H34O11	CHO	Lignin
QZ_K4	QZ	485.1849865	23	34	9	0	1	0	C23H34O9S	CHOS	Lignin
QZ_K4	QZ	481.2190206	23	34	9	2	0	0	C23H34O9N2	CHON	Lignin
QZ_K4	QZ	469.2080234	23	34	10	0	0	0	C23H34O10	CHO	Lignin
QZ_K4	QZ	469.1902614	23	34	8	0	1	0	C23H34O8S	CHOS	Lignin
QZ_K4	QZ	453.2130758	23	34	9	0	0	0	C23H34O9	CHO	Lignin
QZ_K4	QZ	453.1951929	23	34	7	0	1	0	C23H34O7S	CHOS	Lignin
QZ_K4	QZ	449.2293953	23	34	7	2	0	0	C23H34O7N2	CHON	Lignin
QZ_K4	QZ	437.2181368	23	34	8	0	0	0	C23H34O8	CHO	Lignin
QZ_K4	QZ	437.2001889	23	34	6	0	1	0	C23H34O6S	CHOS	Lignin
QZ_K4	QZ	430.2265752	23	34	3	3	0	1	C23H34O3N3P	CHONP	Lignin
QZ_K4	QZ	421.2233065	23	34	7	0	0	0	C23H34O7	CHO	Lignin
QZ_K4	QZ	405.2283799	23	34	6	0	0	0	C23H34O6	CHO	Lignin
QZ_K4	QZ	389.2334692	23	34	5	0	0	0	C23H34O5	CHO	Lignin
QZ_K4	QZ	373.2384054	23	34	4	0	0	0	C23H34O4	CHO	Lignin
QZ_K4	QZ	357.2433937	23	34	3	0	0	0	C23H34O3	CHO	Lignin
QZ_K4	QZ	526.2292051	25	37	11	1	0	0	C25H37O11N	CHON	Lignin
QZ_K4	QZ	526.2115752	25	37	9	1	1	0	C25H37O9NS	CHONS	Lignin
QZ_K4	QZ	510.2344195	25	37	10	1	0	0	C25H37O10N	CHON	Lignin
QZ_K4	QZ	510.2165846	25	37	8	1	1	0	C25H37O8NS	CHONS	Lignin
QZ_K4	QZ	494.2393901	25	37	9	1	0	0	C25H37O9N	CHON	Lignin
QZ_K4	QZ	478.2447301	25	37	8	1	0	0	C25H37O8N	CHON	Lignin
QZ_K4	QZ	478.2267292	25	37	6	1	1	0	C25H37O6NS	CHONS	Lignin
QZ_K4	QZ	462.2495905	25	37	7	1	0	0	C25H37O7N	CHON	Lignin
QZ_K4	QZ	446.2547915	25	37	6	1	0	0	C25H37O6N	CHON	Lignin
QZ_K4	QZ	430.259697	25	37	5	1	0	0	C25H37O5N	CHON	Lignin
QZ_K4	QZ	587.2167437	27	40	12	0	1	0	C27H40O12S	CHOS	Lignin
QZ_K4	QZ	584.2268351	27	40	11	1	0	1	C27H40O11NP	CHONP	Lignin
QZ_K4	QZ	571.2394251	27	40	13	0	0	0	C27H40O13	CHO	Lignin
QZ_K4	QZ	555.2445566	27	40	12	0	0	0	C27H40O12	CHO	Lignin
QZ_K4	QZ	555.2266797	27	40	10	0	1	0	C27H40O10S	CHOS	Lignin
QZ_K4	QZ	551.2608899	27	40	10	2	0	0	C27H40O10N2	CHON	Lignin
QZ_K4	QZ	539.249955	27	40	11	0	0	0	C27H40O11	CHO	Lignin
QZ_K4	QZ	539.2322531	27	40	9	0	1	0	C27H40O9S	CHOS	Lignin
QZ_K4	QZ	535.2659024	27	40	9	2	0	0	C27H40O9N2	CHON	Lignin
QZ_K4	QZ	523.2549225	27	40	10	0	0	0	C27H40O10	CHO	Lignin
QZ_K4	QZ	523.2372416	27	40	8	0	1	0	C27H40O8S	CHOS	Lignin
QZ_K4	QZ	519.2711539	27	40	8	2	0	0	C27H40O8N2	CHON	Lignin
QZ_K4	QZ	507.2600632	27	40	9	0	0	0	C27H40O9	CHO	Lignin
QZ_K4	QZ	503.2762207	27	40	7	2	0	0	C27H40O7N2	CHON	Lignin
QZ_K4	QZ	491.2651711	27	40	8	0	0	0	C27H40O8	CHO	Lignin
QZ_K4	QZ	491.2472582	27	40	6	0	1	0	C27H40O6S	CHOS	Lignin
QZ_K4	QZ	475.2700874	27	40	7	0	0	0	C27H40O7	CHO	Lignin
QZ_K4	QZ	459.2752352	27	40	6	0	0	0	C27H40O6	CHO	Lignin
QZ_K4	QZ	443.2801185	27	40	5	0	0	0	C27H40O5	CHO	Lignin
QZ_K4	QZ	443.2623936	27	40	3	0	1	0	C27H40O3S	CHOS	UnsatHC
QZ_K4	QZ	427.2852604	27	40	4	0	0	0	C27H40O4	CHO	Lignin
QZ_K4	QZ	596.2713882	29	43	12	1	0	0	C29H43O12N	CHON	Lignin
QZ_K4	QZ	580.2763211	29	43	11	1	0	0	C29H43O11N	CHON	Lignin
QZ_K4	QZ	564.2814828	29	43	10	1	0	0	C29H43O10N	CHON	Lignin
QZ_K4	QZ	548.2864085	29	43	9	1	0	0	C29H43O9N	CHON	Lignin
QZ_K4	QZ	532.2915282	29	43	8	1	0	0	C29H43O8N	CHON	Lignin
QZ_K4	QZ	528.3078502	29	43	6	3	0	0	C29H43O6N3	CHON	Lignin
QZ_K4	QZ	516.296839	29	43	7	1	0	0	C29H43O7N	CHON	Lignin
QZ_K4	QZ	500.3015301	29	43	6	1	0	0	C29H43O6N	CHON	Lignin
QZ_K4	QZ	625.2867709	31	46	13	0	0	0	C31H46O13	CHO	Lignin
QZ_K4	QZ	609.2918466	31	46	12	0	0	0	C31H46O12	CHO	Lignin
QZ_K4	QZ	602.2822289	31	46	5	3	1	1	C31H46O5N3SP	CHONSP	Lignin
QZ_K4	QZ	593.2965209	31	46	11	0	0	0	C31H46O11	CHO	Lignin
QZ_K4	QZ	593.278824	31	46	9	0	1	0	C31H46O9S	CHOS	Lignin
QZ_K4	QZ	577.301854	31	46	10	0	0	0	C31H46O10	CHO	Lignin
QZ_K4	QZ	561.3066449	31	46	9	0	0	0	C31H46O9	CHO	Lignin
QZ_K4	QZ	558.2635784	31	46	2	1	2	1	C31H46O2NS2P	CHONSP	UnsatHC
